customer_id,last_purchase,previous_spend,mens,womens,customer_location,newbie,channel,campaign,dm_campaign
19364,4/26/2018,81.47,1,0,Suburban,1,Web,10,
19365,9/26/2018,65.35,0,1,Rural,0,Web,15,
19367,2/26/2019,432.97,1,1,Urban,0,Multichannel,10,
19369,2/26/2019,576.78,0,1,Suburban,1,Multichannel,0,
19371,2/26/2019,792.58,0,1,Urban,1,Multichannel,15,
19372,1/26/2019,82.52,1,0,Rural,1,Web,10,
19375,6/26/2018,181.16,0,1,Rural,0,Web,10,
19376,5/26/2018,438.6,0,1,Suburban,0,Web,10,
19377,8/26/2018,253.58,1,1,Suburban,0,Multichannel,10,
19378,2/26/2019,208.96,1,1,Suburban,0,Web,15,
19381,5/26/2018,29.99,0,1,Urban,0,Web,15,
19387,12/26/2018,294.98,1,0,Suburban,0,Web,0,
19390,10/26/2018,78.2,0,1,Suburban,0,Web,0,
19395,10/26/2018,394.47,0,1,Rural,0,Web,0,
19396,6/26/2018,51.96,1,0,Suburban,1,Web,15,
19397,1/26/2019,159.97,0,1,Urban,1,Web,15,
19398,1/26/2019,29.99,1,0,Suburban,0,Web,10,
19401,11/26/2018,183.93,1,0,Suburban,1,Web,15,
19402,2/26/2019,137.49,0,1,Suburban,0,Web,10,
19404,1/26/2019,344.46,1,0,Urban,0,Multichannel,0,
19406,9/26/2018,62.18,1,0,Urban,0,Web,0,
19408,5/26/2018,452.2,1,1,Rural,1,Multichannel,15,
19410,8/26/2018,626.87,0,1,Suburban,1,Multichannel,10,
19414,6/26/2018,29.99,0,1,Urban,0,Web,10,
19415,9/26/2018,29.99,1,0,Suburban,0,Web,15,
19416,12/26/2018,105.48,1,0,Suburban,0,Web,10,
19417,12/26/2018,160.89,0,1,Suburban,1,Web,0,
19419,7/26/2018,29.99,1,0,Suburban,1,Web,10,
19420,4/26/2018,519.1,1,0,Urban,1,Multichannel,0,
19427,12/26/2018,424.21,1,0,Suburban,0,Web,10,
19430,6/26/2018,30.54,0,1,Suburban,1,Web,10,
19433,2/26/2019,705.51,0,1,Urban,1,Multichannel,15,
19434,4/26/2018,223.5,0,1,Rural,0,Multichannel,10,
19435,1/26/2019,620.36,0,1,Suburban,1,Web,10,
19440,2/26/2019,432.88,1,0,Suburban,0,Web,0,
19441,4/26/2018,50.79,1,0,Suburban,1,Web,10,
19443,9/26/2018,56.78,0,1,Urban,0,Web,15,
19445,3/26/2018,330.77,1,0,Suburban,0,Web,10,
19446,9/26/2018,29.99,1,0,Suburban,1,Web,10,
19447,1/26/2019,583.13,1,0,Suburban,1,Web,0,
19449,10/26/2018,151.38,1,0,Suburban,0,Web,10,
19450,8/26/2018,245.25,1,0,Urban,0,Multichannel,0,
19451,6/26/2018,57.05,1,0,Urban,0,Web,0,
19456,1/26/2019,376.46,1,1,Rural,0,Multichannel,0,
19460,12/26/2018,599.23,1,0,Urban,1,Web,15,
19461,6/26/2018,29.99,1,0,Suburban,1,Web,0,
19464,5/26/2018,113.93,0,1,Suburban,1,Web,0,
19466,5/26/2018,79.13,1,0,Suburban,0,Web,10,
19467,1/26/2019,122.93,1,0,Suburban,1,Web,15,
19468,1/26/2019,645.87,1,0,Rural,1,Web,15,
19471,2/26/2019,612.82,1,1,Suburban,1,Web,0,
19472,3/26/2018,316.32,0,1,Suburban,0,Web,10,
19474,5/26/2018,317.5,1,0,Urban,0,Multichannel,15,
19475,7/26/2018,81.01,0,1,Suburban,1,Web,15,
19476,3/26/2018,140.03,0,1,Urban,1,Web,15,
19478,2/26/2019,631.73,0,1,Suburban,1,Multichannel,10,
19479,12/26/2018,50.98,0,1,Urban,1,Web,15,
19487,5/26/2018,180.95,1,0,Suburban,1,Web,10,
19488,2/26/2019,29.99,1,0,Suburban,0,Web,15,
19489,10/26/2018,115.11,0,1,Urban,1,Web,15,
19490,5/26/2018,485.68,0,1,Urban,0,Multichannel,15,
19492,2/26/2019,161.81,0,1,Urban,0,Web,15,
19493,5/26/2018,436.71,0,1,Suburban,1,Web,15,
19494,8/26/2018,105.3,0,1,Suburban,1,Web,0,
19495,9/26/2018,77.42,1,0,Suburban,1,Web,10,
19496,12/26/2018,29.99,0,1,Suburban,1,Web,10,
19497,12/26/2018,171.8,0,1,Urban,0,Web,10,
19499,5/26/2018,243.92,1,0,Suburban,0,Multichannel,0,
19500,10/26/2018,110.52,0,1,Suburban,0,Web,15,
19503,12/26/2018,128.39,0,1,Suburban,0,Web,15,
19504,10/26/2018,732.97,1,1,Suburban,1,Web,0,
19506,5/26/2018,62.38,1,0,Suburban,0,Web,10,
19508,5/26/2018,29.99,1,0,Urban,0,Web,10,
19511,8/26/2018,35.95,1,0,Suburban,0,Web,15,
19512,5/26/2018,83.37,1,0,Urban,1,Web,0,
19513,2/26/2019,84.43,1,0,Rural,1,Web,10,
19515,8/26/2018,138.54,0,1,Urban,1,Web,10,
19519,5/26/2018,281.35,1,1,Urban,1,Web,0,
19522,11/26/2018,575.48,0,1,Suburban,1,Multichannel,15,
19526,10/26/2018,1174.64,0,1,Urban,1,Multichannel,0,
19528,12/26/2018,241.89,1,0,Urban,0,Web,10,
19531,9/26/2018,36.6,0,1,Suburban,1,Web,10,
19532,3/26/2018,92.55,0,1,Urban,1,Web,10,
19535,4/26/2018,298.59,0,1,Suburban,1,Web,15,
19536,6/26/2018,139.48,1,0,Urban,0,Web,10,
19537,12/26/2018,351.59,0,1,Suburban,1,Multichannel,0,
19539,1/26/2019,555.91,1,0,Suburban,1,Web,10,
19540,11/26/2018,140.43,1,0,Urban,0,Web,10,
19543,9/26/2018,583.98,0,1,Suburban,1,Web,10,
19544,4/26/2018,36.27,1,0,Urban,1,Web,10,
19545,6/26/2018,72.28,0,1,Urban,0,Web,10,
19546,1/26/2019,492.86,0,1,Suburban,0,Multichannel,15,
19547,2/26/2019,1367.01,1,1,Suburban,1,Web,15,
19549,1/26/2019,29.99,1,0,Suburban,0,Web,0,
19550,2/26/2019,1197.5,1,0,Suburban,1,Web,10,
19551,1/26/2019,294.94,1,0,Suburban,1,Web,0,
19552,5/26/2018,61.55,0,1,Rural,1,Web,10,
19553,3/26/2018,30.26,1,0,Suburban,0,Web,10,
19554,8/26/2018,200.53,0,1,Rural,0,Web,15,
19555,7/26/2018,220.72,0,1,Urban,1,Multichannel,15,
19556,9/26/2018,140.96,1,0,Suburban,0,Web,10,
19558,12/26/2018,141.78,0,1,Rural,0,Web,0,
19559,2/26/2019,82.66,1,0,Urban,0,Web,10,
19560,6/26/2018,204.54,1,0,Urban,0,Web,10,
19561,2/26/2019,1726.14,1,1,Suburban,1,Web,10,
19562,12/26/2018,185.61,1,0,Suburban,1,Web,0,
19563,9/26/2018,104.27,0,1,Rural,0,Web,15,
19564,6/26/2018,633.16,1,1,Urban,1,Multichannel,10,
19568,2/26/2019,29.99,0,1,Urban,0,Web,10,
19571,3/26/2018,911.23,0,1,Rural,1,Web,15,
19572,2/26/2019,29.99,1,0,Suburban,1,Web,0,
19575,10/26/2018,661.78,1,1,Urban,1,Multichannel,10,
19577,10/26/2018,131.66,0,1,Suburban,0,Web,0,
19578,4/26/2018,415.93,1,0,Suburban,0,Multichannel,0,
19579,4/26/2018,166.63,0,1,Suburban,1,Web,10,
19580,10/26/2018,606.1,1,1,Suburban,1,Web,15,
19581,2/26/2019,317.71,0,1,Suburban,1,Web,10,
19582,7/26/2018,568.65,1,0,Rural,1,Web,10,
19584,8/26/2018,97.68,0,1,Suburban,1,Web,15,
19585,4/26/2018,93.38,0,1,Urban,0,Web,10,
19586,5/26/2018,91.54,0,1,Urban,0,Web,15,
19587,10/26/2018,29.99,0,1,Suburban,0,Web,10,
19588,2/26/2019,1728.75,0,1,Suburban,1,Web,15,
19596,4/26/2018,58.76,1,0,Suburban,0,Web,15,
19597,9/26/2018,347.02,0,1,Suburban,0,Multichannel,15,
19599,9/26/2018,486.88,1,0,Rural,0,Multichannel,10,
19600,11/26/2018,1321.26,1,0,Suburban,1,Multichannel,15,
19602,11/26/2018,56.78,1,0,Urban,1,Web,10,
19603,2/26/2019,101.22,1,0,Urban,1,Web,0,
19604,11/26/2018,58.56,0,1,Urban,0,Web,10,
19605,12/26/2018,329.62,0,1,Urban,1,Multichannel,0,
19606,5/26/2018,544.48,0,1,Suburban,1,Multichannel,0,
19609,3/26/2018,890.77,1,1,Suburban,1,Multichannel,10,
19611,3/26/2018,272.88,0,1,Rural,1,Multichannel,0,
19612,10/26/2018,181.89,0,1,Suburban,0,Web,0,
19613,6/26/2018,142.07,1,0,Suburban,1,Web,15,
19615,12/26/2018,300.56,1,0,Suburban,0,Multichannel,0,
19621,5/26/2018,1148.64,1,1,Suburban,1,Multichannel,10,
19623,6/26/2018,293.17,1,1,Suburban,0,Multichannel,15,
19624,8/26/2018,58.15,0,1,Urban,1,Web,10,
19625,9/26/2018,362.66,1,0,Urban,0,Web,15,
19626,6/26/2018,120.58,1,0,Urban,0,Web,15,
19627,12/26/2018,352.43,1,0,Suburban,1,Multichannel,10,
19629,12/26/2018,33.85,0,1,Suburban,0,Web,0,
19630,9/26/2018,240.21,1,0,Urban,1,Web,10,
19634,2/26/2019,241.91,0,1,Suburban,1,Multichannel,15,
19638,5/26/2018,185.89,1,0,Rural,0,Web,0,
19639,6/26/2018,463.52,1,1,Urban,1,Multichannel,0,
19644,2/26/2019,1497.78,0,1,Urban,1,Web,10,
19646,12/26/2018,564.53,0,1,Suburban,1,Web,10,
19648,7/26/2018,29.99,0,1,Urban,1,Web,0,
19650,10/26/2018,29.99,1,0,Suburban,1,Web,10,
19651,5/26/2018,30.85,1,0,Suburban,0,Web,15,
19652,11/26/2018,116.88,0,1,Urban,1,Web,15,
19655,4/26/2018,520.54,1,0,Suburban,1,Web,15,
19658,11/26/2018,163.43,0,1,Urban,1,Web,15,
19661,1/26/2019,70.44,1,0,Rural,1,Web,0,
19664,10/26/2018,113.45,0,1,Suburban,0,Web,15,
19665,9/26/2018,485.18,0,1,Urban,0,Web,10,
19666,9/26/2018,65.9,1,0,Urban,0,Web,0,
19667,1/26/2019,68.34,0,1,Rural,1,Web,10,
19668,5/26/2018,251.19,0,1,Suburban,1,Multichannel,10,
19670,1/26/2019,878.75,1,1,Urban,1,Web,15,
19671,5/26/2018,44.06,1,0,Suburban,1,Web,0,
19672,10/26/2018,389.76,1,1,Suburban,0,Multichannel,10,
19673,11/26/2018,593.73,1,0,Urban,1,Web,10,
19675,2/26/2019,751.8,1,1,Rural,1,Multichannel,0,
19677,6/26/2018,411.46,0,1,Suburban,0,Web,0,
19678,8/26/2018,29.99,0,1,Urban,0,Web,10,
19679,12/26/2018,240.37,0,1,Urban,0,Web,0,
19681,11/26/2018,78.09,1,0,Rural,1,Web,0,
19683,1/26/2019,115.75,0,1,Urban,1,Web,15,
19684,6/26/2018,165.75,1,0,Suburban,1,Web,0,
19689,1/26/2019,29.99,0,1,Suburban,1,Web,15,
19692,1/26/2019,63.71,1,0,Suburban,0,Web,0,
19693,11/26/2018,268.16,1,1,Suburban,0,Web,10,
19698,9/26/2018,52.04,0,1,Suburban,1,Web,15,
19699,10/26/2018,480.68,1,0,Urban,0,Web,0,
19702,4/26/2018,67.93,0,1,Suburban,1,Web,10,
19703,5/26/2018,238.7,0,1,Suburban,1,Web,15,
19704,10/26/2018,29.99,1,0,Urban,1,Web,15,
19705,10/26/2018,281.53,1,0,Rural,0,Multichannel,10,
19707,6/26/2018,223.68,1,1,Suburban,1,Multichannel,10,
19708,2/26/2019,290.42,0,1,Suburban,0,Web,0,
19709,8/26/2018,209.13,1,1,Suburban,0,Multichannel,15,
19710,1/26/2019,1084.93,1,0,Suburban,1,Multichannel,10,
19711,7/26/2018,627.74,1,1,Urban,1,Web,0,
19712,2/26/2019,88.36,0,1,Suburban,0,Web,10,
19713,8/26/2018,271.59,1,0,Suburban,1,Multichannel,0,
19714,5/26/2018,122.79,0,1,Urban,0,Web,0,
19717,6/26/2018,129.22,0,1,Urban,0,Web,15,
19718,2/26/2019,602.19,0,1,Suburban,1,Multichannel,10,
19719,5/26/2018,129.49,0,1,Suburban,0,Web,0,
19720,8/26/2018,420.79,1,1,Suburban,0,Multichannel,10,
19722,9/26/2018,29.99,1,0,Rural,0,Web,0,
19723,1/26/2019,592.25,0,1,Urban,1,Web,15,
19725,6/26/2018,148.96,0,1,Urban,1,Web,0,
19726,2/26/2019,413.43,1,1,Urban,0,Web,0,
19728,2/26/2019,885.02,1,0,Suburban,1,Web,10,
19729,5/26/2018,312.11,1,0,Urban,0,Web,0,
19731,3/26/2018,125.11,0,1,Suburban,1,Web,0,
19732,6/26/2018,193.19,0,1,Rural,1,Web,10,
19735,11/26/2018,220.9,0,1,Suburban,0,Web,15,
19737,8/26/2018,349.22,1,0,Urban,0,Multichannel,0,
19739,2/26/2019,445.83,0,1,Suburban,0,Multichannel,15,
19740,6/26/2018,29.99,0,1,Suburban,1,Web,0,
19741,2/26/2019,300.82,1,0,Urban,1,Multichannel,0,
19742,10/26/2018,337.18,1,0,Suburban,1,Web,15,
19747,1/26/2019,160.52,1,0,Urban,0,Web,10,
19749,1/26/2019,82.45,0,1,Suburban,0,Web,10,
19750,2/26/2019,468.64,1,1,Urban,0,Multichannel,0,
19752,8/26/2018,29.99,0,1,Urban,0,Web,15,
19753,6/26/2018,81.15,0,1,Urban,0,Web,15,
19754,4/26/2018,273.75,1,1,Urban,1,Multichannel,15,
19758,10/26/2018,315.89,1,0,Rural,0,Web,0,
19759,2/26/2019,117.65,1,0,Urban,0,Web,15,
19762,7/26/2018,205.89,1,0,Urban,0,Multichannel,0,
19763,2/26/2019,270.03,1,1,Urban,0,Web,15,
19764,11/26/2018,59.98,0,1,Suburban,0,Web,10,
19766,5/26/2018,192.41,1,0,Suburban,0,Web,10,
19767,9/26/2018,29.99,0,1,Urban,1,Web,10,
19769,12/26/2018,136.14,1,0,Suburban,0,Web,10,
19770,9/26/2018,430.65,1,1,Urban,0,Multichannel,15,
19771,2/26/2019,681.87,1,1,Suburban,1,Multichannel,10,
19775,4/26/2018,205.69,1,0,Rural,0,Web,0,
19777,9/26/2018,47.45,0,1,Suburban,1,Web,10,
19778,12/26/2018,521.55,1,0,Urban,1,Multichannel,10,
19779,8/26/2018,275.39,0,1,Suburban,1,Web,15,
19781,1/26/2019,1051.16,1,0,Urban,1,Web,10,
19782,4/26/2018,98.75,0,1,Suburban,1,Web,10,
19783,11/26/2018,29.99,0,1,Suburban,0,Web,15,
19785,12/26/2018,335.19,1,0,Suburban,1,Multichannel,10,
19787,2/26/2019,44,1,0,Suburban,0,Web,0,
19789,2/26/2019,371.81,1,1,Rural,1,Multichannel,0,
19790,11/26/2018,29.99,0,1,Suburban,0,Web,15,
19793,9/26/2018,110.77,1,0,Suburban,0,Web,0,
19802,2/26/2019,97.42,0,1,Urban,0,Web,0,
19803,11/26/2018,161.32,0,1,Suburban,1,Web,0,
19805,11/26/2018,30.15,1,0,Suburban,0,Web,10,
19806,9/26/2018,29.99,1,0,Urban,1,Web,0,
19810,5/26/2018,59.62,0,1,Suburban,1,Web,0,
19812,8/26/2018,59.84,1,0,Suburban,0,Web,10,
19813,9/26/2018,29.99,0,1,Rural,1,Web,0,
19814,10/26/2018,154.04,0,1,Suburban,1,Web,10,
19817,2/26/2019,185.74,0,1,Urban,0,Web,10,
19818,2/26/2019,235.14,1,0,Suburban,0,Web,0,
19819,8/26/2018,257.45,1,1,Suburban,1,Web,10,
19823,5/26/2018,389.78,1,0,Urban,0,Web,10,
19828,6/26/2018,168.61,0,1,Suburban,1,Web,15,
19830,9/26/2018,436.66,0,1,Rural,0,Multichannel,15,
19831,9/26/2018,147.81,0,1,Suburban,0,Web,0,
19833,10/26/2018,134.5,1,0,Suburban,1,Web,10,
19834,2/26/2019,490.36,1,0,Rural,0,Multichannel,15,
19835,5/26/2018,31.8,0,1,Suburban,0,Web,10,
19837,4/26/2018,134.13,1,0,Suburban,0,Web,0,
19838,8/26/2018,126.36,1,0,Suburban,1,Web,10,
19839,2/26/2019,425.94,1,0,Suburban,0,Multichannel,10,
19842,1/26/2019,309.67,1,0,Suburban,0,Web,10,
19843,1/26/2019,29.99,0,1,Urban,0,Web,10,
19844,7/26/2018,45.26,1,0,Urban,1,Web,0,
19845,6/26/2018,542.23,1,0,Rural,1,Web,10,
19851,1/26/2019,484.54,1,0,Rural,0,Web,10,
19852,8/26/2018,44.8,0,1,Urban,0,Web,15,
19853,1/26/2019,241.75,1,0,Urban,0,Web,10,
19854,6/26/2018,35.76,0,1,Urban,1,Web,15,
19856,11/26/2018,60.94,1,0,Urban,0,Web,10,
19859,1/26/2019,683.17,1,1,Suburban,1,Multichannel,0,
19860,2/26/2019,154.7,0,1,Urban,0,Web,15,
19861,2/26/2019,240.49,1,0,Rural,0,Web,15,
19862,7/26/2018,29.99,1,0,Suburban,1,Web,10,
19865,9/26/2018,53.8,0,1,Suburban,0,Web,0,
19866,2/26/2019,196.23,0,1,Urban,1,Web,15,
19868,4/26/2018,29.99,0,1,Suburban,1,Web,15,
19870,1/26/2019,209.75,0,1,Suburban,1,Multichannel,10,
19871,11/26/2018,238.71,0,1,Rural,0,Web,0,
19874,6/26/2018,65.83,1,0,Rural,0,Web,15,
19876,8/26/2018,289.01,1,0,Suburban,0,Web,10,
19877,9/26/2018,111.74,0,1,Urban,1,Web,0,
19878,9/26/2018,29.99,0,1,Urban,0,Web,15,
19879,4/26/2018,86.06,1,0,Suburban,1,Web,10,
19880,8/26/2018,44.34,1,0,Urban,1,Web,10,
19882,9/26/2018,550.07,1,1,Rural,1,Multichannel,10,
19883,12/26/2018,282.99,1,1,Suburban,0,Web,15,
19885,5/26/2018,503.89,1,0,Rural,1,Multichannel,15,
19886,1/26/2019,29.99,0,1,Urban,0,Web,10,
19889,6/26/2018,29.99,1,0,Urban,1,Web,0,
19890,7/26/2018,401.25,0,1,Suburban,0,Multichannel,0,
19891,9/26/2018,230.64,1,1,Suburban,0,Web,10,
19892,6/26/2018,60.04,0,1,Suburban,1,Web,10,
19894,7/26/2018,539.55,1,0,Suburban,1,Multichannel,15,
19895,12/26/2018,239.9,0,1,Suburban,0,Multichannel,0,
19896,5/26/2018,104.75,0,1,Suburban,1,Web,15,
19897,10/26/2018,29.99,1,0,Rural,0,Web,0,
19900,12/26/2018,179.96,1,0,Urban,1,Web,10,
19904,9/26/2018,29.99,0,1,Rural,0,Web,15,
19905,11/26/2018,207.52,1,1,Suburban,0,Multichannel,0,
19906,8/26/2018,51.37,0,1,Rural,0,Web,10,
19907,7/26/2018,29.99,1,0,Urban,1,Web,15,
19908,7/26/2018,76.38,0,1,Suburban,1,Web,10,
19911,2/26/2019,166.88,0,1,Urban,1,Web,0,
19912,4/26/2018,63.58,0,1,Urban,1,Web,15,
19913,2/26/2019,1113.09,0,1,Urban,1,Multichannel,15,
19914,4/26/2018,68.04,0,1,Rural,0,Web,15,
19915,1/26/2019,343.09,1,0,Suburban,0,Multichannel,0,
19916,2/26/2019,340.07,1,0,Suburban,0,Web,0,
19917,7/26/2018,409.39,0,1,Suburban,0,Multichannel,10,
19920,12/26/2018,75.91,0,1,Urban,1,Web,0,
19922,5/26/2018,393.85,1,0,Suburban,0,Web,10,
19926,1/26/2019,582.91,1,0,Suburban,1,Web,15,
19929,1/26/2019,641.39,1,1,Urban,1,Web,10,
19930,5/26/2018,56.49,0,1,Urban,0,Web,0,
19933,11/26/2018,65.83,1,0,Urban,0,Web,0,
19939,6/26/2018,64.87,0,1,Urban,0,Web,10,
19940,5/26/2018,243.59,0,1,Rural,0,Web,0,
19941,8/26/2018,168.58,0,1,Urban,0,Web,15,
19942,11/26/2018,780.55,1,1,Suburban,1,Multichannel,15,
19944,10/26/2018,358.77,1,0,Suburban,0,Multichannel,10,
19946,6/26/2018,88.65,0,1,Rural,0,Web,10,
19948,11/26/2018,403.18,0,1,Suburban,1,Multichannel,0,
19949,2/26/2019,175.04,1,0,Rural,0,Web,0,
19950,8/26/2018,342.42,0,1,Urban,0,Web,0,
19954,2/26/2019,287.67,1,1,Suburban,0,Web,10,
19958,4/26/2018,106.79,1,0,Suburban,1,Web,15,
19959,6/26/2018,441.96,0,1,Urban,0,Multichannel,10,
19960,10/26/2018,166.78,1,0,Urban,0,Web,15,
19964,10/26/2018,343.36,0,1,Urban,0,Web,0,
19965,6/26/2018,38.63,1,0,Urban,1,Web,15,
19970,11/26/2018,87.15,1,0,Suburban,0,Web,15,
19974,6/26/2018,253.9,1,0,Rural,0,Web,10,
19976,7/26/2018,557.26,0,1,Suburban,1,Multichannel,0,
19978,8/26/2018,543.56,1,0,Suburban,1,Web,15,
19979,2/26/2019,811.73,0,1,Urban,1,Web,15,
19982,10/26/2018,131.51,0,1,Urban,1,Web,0,
19983,5/26/2018,129.98,1,0,Rural,0,Web,15,
19985,2/26/2019,386.98,1,1,Urban,0,Web,10,
19986,8/26/2018,522.64,0,1,Suburban,1,Multichannel,10,
19988,5/26/2018,29.99,0,1,Urban,1,Web,15,
19989,7/26/2018,116.7,1,0,Urban,1,Web,0,
19991,5/26/2018,103.48,0,1,Rural,0,Web,0,
19993,2/26/2019,303.19,0,1,Suburban,1,Web,0,
19994,11/26/2018,50.23,1,0,Suburban,1,Web,10,
19995,6/26/2018,150.25,0,1,Suburban,1,Web,10,
20001,3/26/2018,50.9,1,0,Suburban,0,Web,0,
20002,1/26/2019,706.24,1,0,Suburban,1,Multichannel,0,
20003,8/26/2018,274.06,0,1,Suburban,0,Web,10,
20004,12/26/2018,29.99,0,1,Suburban,1,Web,10,
20008,8/26/2018,592.57,1,0,Suburban,1,Web,10,
20013,5/26/2018,194,1,0,Rural,1,Web,10,
20015,8/26/2018,50.76,1,0,Rural,1,Web,0,
20019,9/26/2018,54.02,1,0,Urban,1,Web,0,
20021,9/26/2018,793.46,1,1,Suburban,1,Multichannel,0,
20022,1/26/2019,86.43,1,0,Rural,1,Web,15,
20024,1/26/2019,65.35,1,0,Rural,1,Web,15,
20025,6/26/2018,382.07,1,0,Suburban,0,Web,0,
20026,9/26/2018,46.77,1,0,Suburban,1,Web,15,
20028,12/26/2018,146.59,0,1,Suburban,0,Web,15,
20029,12/26/2018,436.5,1,0,Suburban,0,Web,10,
20030,2/26/2019,106.27,0,1,Suburban,1,Web,15,
20031,4/26/2018,509.81,1,0,Suburban,1,Multichannel,15,
20035,7/26/2018,138.6,0,1,Suburban,0,Web,10,
20036,1/26/2019,102.65,0,1,Urban,1,Web,10,
20039,7/26/2018,931.01,1,0,Urban,1,Multichannel,15,
20040,1/26/2019,221.47,1,0,Suburban,0,Multichannel,10,
20042,8/26/2018,118.8,1,0,Suburban,0,Web,15,
20044,2/26/2019,111.37,0,1,Urban,0,Web,0,
20045,4/26/2018,246.03,0,1,Urban,0,Web,0,
20047,9/26/2018,92.95,0,1,Suburban,0,Web,0,
20049,4/26/2018,29.99,1,0,Rural,0,Web,10,
20050,1/26/2019,139.49,0,1,Suburban,0,Web,10,
20051,7/26/2018,657.53,1,0,Suburban,1,Multichannel,0,
20052,5/26/2018,125.35,0,1,Urban,1,Web,10,
20054,1/26/2019,67.77,1,0,Urban,1,Web,10,
20055,1/26/2019,40.64,0,1,Suburban,0,Web,10,
20056,10/26/2018,61.67,1,0,Urban,1,Web,0,
20057,12/26/2018,29.99,0,1,Urban,0,Web,0,
20058,11/26/2018,137.25,0,1,Urban,0,Web,0,
20059,7/26/2018,237.83,0,1,Suburban,0,Multichannel,0,
20062,2/26/2019,69.84,0,1,Suburban,1,Web,15,
20064,11/26/2018,419.93,0,1,Rural,0,Multichannel,10,
20067,5/26/2018,271.86,1,1,Suburban,0,Multichannel,15,
20069,6/26/2018,181.71,0,1,Urban,0,Web,0,
20070,2/26/2019,29.99,1,0,Urban,1,Web,15,
20071,1/26/2019,29.99,1,0,Urban,0,Web,0,
20072,3/26/2018,148.03,1,0,Suburban,0,Web,10,
20073,11/26/2018,502.61,1,0,Suburban,1,Web,15,
20074,10/26/2018,363.33,1,0,Suburban,1,Multichannel,10,
20077,8/26/2018,368.85,1,1,Urban,1,Web,0,
20079,9/26/2018,489.16,1,0,Urban,1,Multichannel,0,
20080,6/26/2018,510.99,1,0,Urban,1,Multichannel,15,
20084,10/26/2018,155.97,1,0,Urban,0,Web,0,
20086,2/26/2019,344.27,1,0,Suburban,1,Multichannel,0,
20087,9/26/2018,182.18,1,0,Urban,0,Web,0,
20088,11/26/2018,1506.93,1,0,Rural,1,Multichannel,0,
20089,2/26/2019,727.8,1,1,Suburban,1,Web,10,
20090,1/26/2019,287.11,1,0,Urban,0,Multichannel,15,
20091,9/26/2018,87.39,0,1,Urban,1,Web,0,
20092,10/26/2018,178.45,1,0,Urban,1,Web,15,
20094,2/26/2019,1285.74,1,1,Urban,1,Multichannel,0,
20095,2/26/2019,132.24,1,0,Urban,0,Web,10,
20096,2/26/2019,284.09,1,0,Urban,0,Web,10,
20099,2/26/2019,573.79,1,0,Suburban,1,Multichannel,0,
20100,6/26/2018,79.11,1,0,Urban,1,Web,0,
20101,1/26/2019,632.66,1,1,Suburban,1,Multichannel,0,
20104,11/26/2018,46.8,0,1,Suburban,1,Web,10,
20105,8/26/2018,112.1,0,1,Suburban,0,Web,15,
20109,12/26/2018,1295.31,1,1,Rural,1,Web,10,
20110,1/26/2019,131.94,1,0,Urban,1,Web,0,
20112,9/26/2018,146.92,1,0,Rural,1,Web,15,
20113,1/26/2019,395.8,1,0,Urban,0,Web,10,
20114,5/26/2018,58.55,1,0,Urban,0,Web,15,
20115,5/26/2018,564.62,1,0,Rural,1,Multichannel,15,
20117,5/26/2018,454.64,1,0,Urban,0,Multichannel,15,
20118,7/26/2018,48.88,0,1,Urban,0,Web,0,
20119,9/26/2018,29.99,1,0,Suburban,0,Web,10,
20124,10/26/2018,42.51,0,1,Suburban,1,Web,15,
20125,7/26/2018,127.8,0,1,Rural,1,Web,0,
20126,5/26/2018,29.99,1,0,Suburban,0,Web,10,
20128,11/26/2018,29.99,0,1,Urban,0,Web,0,
20130,10/26/2018,105.55,0,1,Rural,1,Web,10,
20132,1/26/2019,398.74,1,1,Suburban,0,Multichannel,15,
20134,1/26/2019,321.22,0,1,Urban,0,Web,0,
20135,12/26/2018,277.73,0,1,Urban,1,Web,10,
20137,1/26/2019,442.13,0,1,Urban,0,Web,15,
20139,4/26/2018,140.33,1,0,Suburban,0,Web,10,
20140,5/26/2018,138.56,0,1,Suburban,1,Web,15,
20142,11/26/2018,29.99,0,1,Urban,0,Web,15,
20144,12/26/2018,81.07,0,1,Suburban,1,Web,0,
20145,8/26/2018,274.47,1,0,Rural,0,Web,10,
20146,1/26/2019,711.82,1,1,Suburban,1,Multichannel,10,
20147,11/26/2018,505.57,1,0,Urban,1,Multichannel,0,
20150,12/26/2018,324.67,1,1,Suburban,0,Multichannel,10,
20151,8/26/2018,408.39,1,0,Urban,0,Multichannel,0,
20152,8/26/2018,103.84,1,0,Suburban,1,Web,10,
20153,2/26/2019,570.62,0,1,Suburban,1,Multichannel,15,
20155,11/26/2018,92.12,1,0,Suburban,1,Web,0,
20158,6/26/2018,38.56,1,0,Suburban,1,Web,15,
20160,4/26/2018,97.58,0,1,Rural,1,Web,10,
20161,8/26/2018,138.9,1,0,Rural,0,Web,15,
20163,8/26/2018,214.97,1,0,Suburban,0,Web,0,
20166,9/26/2018,708.33,1,1,Suburban,1,Web,0,
20167,8/26/2018,579.77,1,0,Suburban,1,Multichannel,0,
20168,6/26/2018,76.26,1,0,Suburban,0,Web,15,
20170,11/26/2018,29.99,0,1,Urban,1,Web,0,
20171,5/26/2018,56.63,1,0,Suburban,0,Web,15,
20172,4/26/2018,374.07,0,1,Rural,0,Multichannel,10,
20173,5/26/2018,34.03,1,0,Suburban,0,Web,0,
