customer_id,last_purchase,previous_spend,mens,womens,customer_location,newbie,channel,campaign,dm_campaign
7647,5/26/2018,80.21,1,0,Urban,1,Mobile,0,
7648,12/26/2018,365.79,0,1,Suburbs,0,Mobile,15,
7649,10/26/2018,114.94,0,1,Suburbs,0,Mobile,0,
7650,1/26/2019,132.53,1,0,Suburbs,1,Mobile,10,
7652,12/26/2018,47.01,1,0,Rural,0,Mobile,0,
7653,9/26/2018,254.25,0,1,Urban,1,Mobile,15,
7655,12/26/2018,611.37,0,1,Suburbs,1,Mobile,10,
7656,3/26/2018,119.73,0,1,Suburbs,0,Mobile,15,
7657,11/26/2018,70.3,0,1,Suburbs,0,Mobile,0,
7658,3/26/2018,87.37,0,1,Urban,1,Mobile,0,
7660,11/26/2018,29.99,1,0,Suburbs,0,Mobile,10,
7661,3/26/2018,59.21,0,1,Rural,1,Mobile,10,
7664,7/26/2018,101.15,0,1,Urban,0,Mobile,10,
7665,7/26/2018,49.5,0,1,Suburbs,1,Mobile,10,
7666,2/26/2019,29.99,1,0,Suburbs,1,Mobile,15,
7667,1/26/2019,218.97,1,0,Urban,1,Multichannel,15,
7668,8/26/2018,34.62,0,1,Suburbs,1,Mobile,10,
7669,12/26/2018,31.65,1,0,Suburbs,0,Mobile,10,
7670,11/26/2018,237.69,1,0,Suburbs,0,Multichannel,15,
7671,2/26/2019,1162.83,1,0,Suburbs,1,Multichannel,15,
7672,10/26/2018,84.88,1,0,Suburbs,1,Mobile,10,
7673,5/26/2018,29.99,0,1,Rural,1,Mobile,15,
7674,10/26/2018,373.11,1,0,Suburbs,1,Mobile,0,
7676,12/26/2018,177.56,1,0,Suburbs,0,Mobile,0,
7677,5/26/2018,149.63,0,1,Suburbs,0,Mobile,0,
7681,1/26/2019,831.62,1,1,Urban,1,Mobile,10,
7682,4/26/2018,29.99,1,0,Rural,0,Mobile,0,
7683,10/26/2018,29.99,0,1,Urban,1,Mobile,15,
7684,6/26/2018,55.45,1,0,Suburbs,0,Mobile,15,
7686,6/26/2018,184.66,1,0,Suburbs,1,Mobile,15,
7687,8/26/2018,73.19,1,0,Rural,0,Mobile,10,
7689,10/26/2018,47.9,0,1,Suburbs,1,Mobile,0,
7691,10/26/2018,29.99,0,1,Rural,0,Mobile,15,
7697,9/26/2018,29.99,1,0,Rural,0,Mobile,10,
7698,4/26/2018,296.6,0,1,Suburbs,1,Mobile,15,
7700,2/26/2019,232.16,0,1,Urban,0,Multichannel,10,
7702,5/26/2018,29.99,1,0,Suburbs,1,Mobile,0,
7705,11/26/2018,268.9,0,1,Urban,1,Multichannel,10,
7706,11/26/2018,65.2,1,0,Suburbs,0,Mobile,15,
7708,1/26/2019,29.99,0,1,Suburbs,1,Mobile,10,
7715,12/26/2018,360.49,1,0,Urban,1,Multichannel,0,
7716,9/26/2018,700.49,1,0,Suburbs,1,Mobile,0,
7719,11/26/2018,29.99,0,1,Urban,0,Mobile,10,
7720,8/26/2018,34.91,1,0,Suburbs,0,Mobile,15,
7721,1/26/2019,29.99,1,0,Suburbs,0,Mobile,10,
7722,8/26/2018,321.89,1,0,Urban,0,Mobile,10,
7723,6/26/2018,185.32,0,1,Urban,0,Mobile,0,
7724,4/26/2018,189.98,1,0,Suburbs,1,Mobile,0,
7725,9/26/2018,656.04,1,0,Suburbs,1,Mobile,15,
7726,5/26/2018,196.62,1,0,Suburbs,1,Mobile,10,
7727,6/26/2018,253.18,1,1,Urban,0,Mobile,15,
7731,12/26/2018,503.73,0,1,Rural,1,Multichannel,0,
7734,2/26/2019,206.41,0,1,Rural,1,Multichannel,10,
7735,1/26/2019,297.24,1,0,Urban,0,Mobile,15,
7736,1/26/2019,282.8,1,0,Urban,1,Mobile,0,
7737,10/26/2018,360.8,0,1,Suburbs,0,Mobile,15,
7746,3/26/2018,328.31,0,1,Urban,0,Mobile,0,
7747,5/26/2018,424.99,1,0,Urban,0,Multichannel,10,
7753,10/26/2018,71,0,1,Suburbs,1,Mobile,15,
7754,7/26/2018,99.29,0,1,Suburbs,1,Mobile,0,
7755,2/26/2019,362.46,1,1,Rural,0,Mobile,0,
7756,5/26/2018,407.23,0,1,Suburbs,1,Multichannel,0,
7757,12/26/2018,297.88,0,1,Rural,0,Mobile,0,
7758,2/26/2019,54.8,1,0,Suburbs,1,Mobile,15,
7760,4/26/2018,67.1,0,1,Urban,1,Mobile,10,
7761,4/26/2018,90,0,1,Suburbs,1,Mobile,0,
7764,3/26/2018,78.13,0,1,Urban,1,Mobile,10,
7766,12/26/2018,470.05,0,1,Suburbs,0,Multichannel,10,
7768,6/26/2018,159.98,1,0,Suburbs,0,Mobile,15,
7769,2/26/2019,683.62,1,1,Urban,1,Multichannel,0,
7770,1/26/2019,142.41,1,0,Suburbs,0,Mobile,15,
7773,7/26/2018,423.64,1,1,Suburbs,0,Mobile,0,
7774,2/26/2019,515.27,1,1,Urban,1,Multichannel,0,
7775,9/26/2018,29.99,0,1,Suburbs,0,Mobile,15,
7782,2/26/2019,445.38,1,0,Suburbs,0,Multichannel,15,
7784,1/26/2019,489.11,0,1,Suburbs,0,Mobile,0,
7786,6/26/2018,1380.72,1,1,Suburbs,1,Multichannel,0,
7788,12/26/2018,33.18,0,1,Urban,0,Mobile,10,
7794,3/26/2018,131.71,0,1,Urban,0,Mobile,15,
7795,3/26/2018,122.52,0,1,Urban,0,Mobile,0,
7796,5/26/2018,316.74,1,1,Urban,0,Mobile,0,
7797,1/26/2019,55.53,1,0,Suburbs,1,Mobile,0,
7798,9/26/2018,284.4,1,1,Suburbs,0,Mobile,10,
7802,1/26/2019,211.91,0,1,Urban,0,Mobile,15,
7805,9/26/2018,274.9,0,1,Suburbs,1,Multichannel,0,
7806,2/26/2019,521.41,1,0,Urban,1,Mobile,15,
7808,2/26/2019,364.95,1,0,Urban,0,Mobile,15,
7809,9/26/2018,348.43,1,1,Suburbs,0,Mobile,10,
7811,8/26/2018,60.68,0,1,Urban,0,Mobile,10,
7813,1/26/2019,292.76,0,1,Urban,0,Mobile,10,
7815,2/26/2019,542.37,1,1,Rural,1,Multichannel,0,
7817,6/26/2018,85.14,1,0,Rural,1,Mobile,10,
7819,11/26/2018,614.41,1,0,Urban,1,Multichannel,0,
7822,2/26/2019,29.99,1,0,Suburbs,0,Mobile,0,
7823,1/26/2019,53.16,0,1,Urban,1,Mobile,0,
7827,6/26/2018,52.33,0,1,Urban,1,Mobile,15,
7830,5/26/2018,178.84,1,0,Urban,0,Mobile,0,
7831,5/26/2018,1117.16,1,1,Suburbs,1,Multichannel,15,
7832,6/26/2018,133.3,1,0,Suburbs,1,Mobile,0,
7834,2/26/2019,752.46,1,0,Urban,1,Multichannel,15,
7836,10/26/2018,298.67,1,1,Rural,1,Mobile,10,
7840,6/26/2018,323.42,1,0,Suburbs,0,Mobile,15,
7841,2/26/2019,936.72,1,0,Urban,1,Mobile,15,
7842,1/26/2019,29.99,1,0,Rural,1,Mobile,15,
7847,10/26/2018,231.3,0,1,Urban,0,Mobile,10,
7848,3/26/2018,199.02,1,0,Urban,1,Mobile,0,
7850,4/26/2018,29.99,1,0,Suburbs,1,Mobile,10,
7852,12/26/2018,218.58,0,1,Rural,1,Multichannel,10,
7853,7/26/2018,203.32,1,1,Suburbs,0,Mobile,10,
7854,12/26/2018,37.88,0,1,Urban,1,Mobile,0,
7857,3/26/2018,135.59,1,0,Suburbs,0,Mobile,10,
7858,7/26/2018,843.91,1,1,Urban,1,Mobile,10,
7861,8/26/2018,134.99,1,0,Urban,1,Mobile,0,
7863,2/26/2019,39.87,1,0,Rural,1,Mobile,15,
7866,11/26/2018,47.47,0,1,Suburbs,1,Mobile,0,
7868,4/26/2018,148.26,1,0,Urban,0,Mobile,0,
7870,2/26/2019,1198.46,1,0,Suburbs,1,Multichannel,0,
7871,10/26/2018,66.38,1,0,Suburbs,0,Mobile,10,
7872,6/26/2018,171.78,0,1,Suburbs,0,Mobile,15,
7873,5/26/2018,304.31,0,1,Urban,0,Mobile,15,
7874,1/26/2019,95,1,0,Rural,1,Mobile,0,
7875,3/26/2018,330.95,0,1,Rural,0,Mobile,0,
7876,11/26/2018,340.03,0,1,Urban,1,Mobile,15,
7877,11/26/2018,179.55,0,1,Suburbs,0,Mobile,15,
7879,11/26/2018,121.69,0,1,Rural,0,Mobile,15,
7881,4/26/2018,97.18,0,1,Urban,1,Mobile,15,
7884,8/26/2018,29.99,0,1,Urban,0,Mobile,0,
7885,7/26/2018,49.59,1,0,Suburbs,0,Mobile,0,
7886,3/26/2018,120.67,0,1,Suburbs,1,Mobile,15,
7887,6/26/2018,51.19,0,1,Rural,0,Mobile,10,
7888,6/26/2018,75,1,0,Suburbs,1,Mobile,10,
7889,5/26/2018,46.09,1,0,Urban,1,Mobile,10,
7890,2/26/2019,933.99,1,0,Suburbs,1,Multichannel,15,
7891,11/26/2018,469.47,1,0,Suburbs,0,Multichannel,0,
7896,1/26/2019,172.73,0,1,Urban,1,Mobile,0,
7897,6/26/2018,136.73,1,0,Urban,0,Mobile,0,
7898,5/26/2018,207.34,0,1,Suburbs,1,Multichannel,15,
7899,3/26/2018,215.7,1,0,Rural,0,Multichannel,0,
7900,4/26/2018,171.25,0,1,Urban,1,Mobile,15,
7908,12/26/2018,198.89,1,0,Rural,0,Mobile,15,
7910,9/26/2018,134.59,1,0,Suburbs,0,Mobile,10,
7911,12/26/2018,167.13,0,1,Suburbs,0,Mobile,15,
7912,12/26/2018,447.29,0,1,Urban,0,Multichannel,10,
7915,9/26/2018,106.26,0,1,Urban,1,Mobile,10,
7920,3/26/2018,117.16,0,1,Suburbs,0,Mobile,0,
7921,2/26/2019,351.01,0,1,Rural,0,Mobile,15,
7923,5/26/2018,370.38,1,0,Suburbs,0,Mobile,15,
7928,12/26/2018,931.55,0,1,Urban,1,Mobile,10,
7929,2/26/2019,287.41,1,0,Urban,0,Mobile,0,
7930,2/26/2019,122.91,1,0,Rural,1,Mobile,15,
7932,12/26/2018,51.11,0,1,Suburbs,1,Mobile,0,
7933,9/26/2018,568.77,1,0,Suburbs,1,Mobile,0,
7934,7/26/2018,396.26,1,0,Urban,0,Mobile,10,
7936,6/26/2018,29.99,1,0,Suburbs,0,Mobile,10,
7938,9/26/2018,103.32,0,1,Rural,0,Mobile,15,
7939,2/26/2019,489.97,0,1,Suburbs,0,Multichannel,15,
7940,8/26/2018,254.07,0,1,Urban,1,Mobile,10,
7941,12/26/2018,161.75,0,1,Urban,0,Mobile,15,
7942,12/26/2018,935.05,1,1,Urban,1,Multichannel,0,
7945,5/26/2018,212.53,0,1,Rural,0,Multichannel,10,
7949,9/26/2018,229.41,1,0,Suburbs,0,Multichannel,15,
7955,2/26/2019,421.05,0,1,Urban,0,Mobile,10,
7956,10/26/2018,329.18,0,1,Urban,0,Mobile,15,
7958,12/26/2018,185.22,1,0,Suburbs,0,Mobile,10,
7959,4/26/2018,29.99,1,0,Urban,0,Mobile,0,
7960,1/26/2019,434.09,0,1,Suburbs,0,Mobile,10,
7961,9/26/2018,170.45,0,1,Urban,0,Mobile,0,
7962,5/26/2018,139.33,0,1,Suburbs,0,Mobile,0,
7964,12/26/2018,53.88,1,0,Suburbs,0,Mobile,15,
7969,7/26/2018,126.03,0,1,Suburbs,1,Mobile,0,
7970,6/26/2018,344.74,0,1,Rural,1,Mobile,10,
7971,2/26/2019,318.62,1,1,Urban,1,Mobile,15,
7973,2/26/2019,96.92,1,0,Urban,0,Mobile,0,
7975,12/26/2018,59.91,1,0,Urban,0,Mobile,0,
7977,5/26/2018,387.77,1,1,Rural,0,Multichannel,0,
7978,1/26/2019,181.21,1,0,Suburbs,0,Mobile,0,
7979,8/26/2018,86.25,1,0,Rural,0,Mobile,0,
7981,2/26/2019,1089.03,1,1,Rural,1,Mobile,10,
7982,1/26/2019,1464.7,0,1,Rural,1,Multichannel,15,
7983,5/26/2018,31.52,0,1,Urban,0,Mobile,0,
7985,8/26/2018,31.61,1,0,Urban,1,Mobile,15,
7986,5/26/2018,29.99,1,0,Urban,1,Mobile,15,
7987,5/26/2018,251.44,0,1,Suburbs,0,Multichannel,0,
7988,1/26/2019,1090.48,1,1,Urban,1,Multichannel,0,
7989,1/26/2019,228.85,1,0,Urban,0,Multichannel,15,
7993,10/26/2018,311.01,0,1,Urban,0,Mobile,15,
7995,4/26/2018,29.99,1,0,Suburbs,0,Mobile,10,
7997,12/26/2018,394.92,0,1,Rural,0,Mobile,10,
8000,6/26/2018,202.9,0,1,Urban,0,Mobile,0,
8002,6/26/2018,136.92,0,1,Urban,1,Mobile,0,
8007,9/26/2018,469.85,1,0,Urban,1,Mobile,0,
8008,2/26/2019,29.99,0,1,Urban,1,Mobile,10,
8009,2/26/2019,274.93,1,1,Urban,0,Multichannel,10,
8012,8/26/2018,134.21,1,0,Rural,0,Mobile,0,
8013,10/26/2018,64.6,1,0,Urban,1,Mobile,0,
8014,12/26/2018,138.39,0,1,Rural,0,Mobile,0,
8016,9/26/2018,197.17,1,0,Urban,0,Mobile,0,
8021,1/26/2019,36.89,1,0,Suburbs,0,Mobile,15,
8022,1/26/2019,89.14,1,0,Urban,1,Mobile,10,
8023,1/26/2019,1840.85,1,1,Suburbs,1,Multichannel,0,
8024,4/26/2018,101.88,1,0,Suburbs,0,Mobile,15,
8026,12/26/2018,212.83,1,1,Suburbs,1,Mobile,0,
8027,5/26/2018,78.37,1,0,Rural,1,Mobile,0,
8031,1/26/2019,687.74,1,0,Suburbs,1,Multichannel,15,
8033,5/26/2018,282.69,1,1,Suburbs,0,Multichannel,0,
8034,9/26/2018,122.02,1,0,Urban,1,Mobile,0,
8035,2/26/2019,199.86,1,0,Suburbs,1,Mobile,0,
8036,2/26/2019,120.41,1,0,Urban,1,Mobile,0,
8038,8/26/2018,319.12,0,1,Rural,1,Mobile,15,
8039,2/26/2019,276.58,1,0,Suburbs,1,Multichannel,10,
8042,8/26/2018,63.28,0,1,Suburbs,0,Mobile,10,
8043,2/26/2019,498.65,1,0,Urban,0,Multichannel,0,
8044,1/26/2019,471.91,0,1,Suburbs,0,Multichannel,0,
8045,9/26/2018,209.47,0,1,Urban,1,Multichannel,15,
8046,6/26/2018,295.4,1,0,Urban,1,Multichannel,15,
8048,7/26/2018,96.1,1,0,Suburbs,1,Mobile,10,
8049,2/26/2019,261.72,1,0,Urban,1,Mobile,10,
8050,6/26/2018,95.5,0,1,Suburbs,0,Mobile,15,
8052,12/26/2018,111.59,1,0,Suburbs,0,Mobile,15,
8054,8/26/2018,515.14,1,0,Urban,1,Mobile,15,
8055,5/26/2018,62.2,1,0,Urban,1,Mobile,0,
8056,5/26/2018,39.76,0,1,Suburbs,0,Mobile,15,
8057,8/26/2018,553.05,0,1,Rural,1,Mobile,0,
8058,6/26/2018,76.88,1,0,Urban,0,Mobile,10,
8059,9/26/2018,197.24,1,0,Rural,0,Mobile,0,
8061,5/26/2018,29.99,0,1,Suburbs,1,Mobile,10,
8062,12/26/2018,144.39,0,1,Urban,1,Mobile,15,
8063,8/26/2018,522.63,0,1,Urban,1,Mobile,0,
8064,5/26/2018,187.33,0,1,Urban,0,Mobile,15,
8065,11/26/2018,901.44,1,1,Urban,1,Multichannel,15,
8068,6/26/2018,941.57,1,0,Urban,1,Multichannel,0,
8069,6/26/2018,32.8,0,1,Suburbs,1,Mobile,10,
8076,5/26/2018,165.41,1,0,Urban,0,Mobile,0,
8077,1/26/2019,323.45,0,1,Urban,0,Mobile,15,
8079,2/26/2019,419.84,1,0,Suburbs,0,Mobile,10,
8080,5/26/2018,60.78,0,1,Urban,0,Mobile,15,
8083,6/26/2018,52.96,0,1,Suburbs,1,Mobile,10,
8089,4/26/2018,197.62,1,0,Suburbs,1,Mobile,10,
8090,5/26/2018,344.26,1,1,Urban,0,Mobile,0,
8091,12/26/2018,106.47,1,0,Suburbs,1,Mobile,15,
8093,11/26/2018,424.7,1,1,Urban,0,Mobile,0,
8095,5/26/2018,29.99,0,1,Urban,0,Mobile,0,
8100,6/26/2018,298.28,1,0,Suburbs,0,Mobile,0,
8102,6/26/2018,259.65,1,0,Suburbs,1,Mobile,15,
8104,1/26/2019,63.74,0,1,Suburbs,1,Mobile,15,
8105,11/26/2018,114.39,0,1,Suburbs,0,Mobile,10,
8106,1/26/2019,241.02,0,1,Rural,0,Mobile,0,
8109,6/26/2018,251.82,1,1,Suburbs,0,Mobile,10,
8110,5/26/2018,193.09,1,0,Rural,1,Mobile,10,
8111,9/26/2018,254.15,1,1,Suburbs,0,Mobile,10,
8112,11/26/2018,755.91,0,1,Suburbs,1,Mobile,10,
8114,1/26/2019,642.54,1,0,Suburbs,1,Multichannel,15,
8115,6/26/2018,1129.41,0,1,Urban,1,Multichannel,15,
8116,1/26/2019,569.86,1,0,Urban,1,Multichannel,10,
8125,12/26/2018,246.99,1,0,Rural,1,Mobile,15,
8126,12/26/2018,396.31,1,0,Suburbs,0,Mobile,0,
8127,11/26/2018,393.08,0,1,Suburbs,0,Mobile,0,
8130,6/26/2018,336.94,1,0,Rural,1,Mobile,0,
8132,1/26/2019,38.53,1,0,Urban,0,Mobile,15,
8133,2/26/2019,267.61,1,0,Urban,0,Mobile,0,
8134,11/26/2018,91.53,1,0,Urban,0,Mobile,0,
8136,11/26/2018,323.74,1,0,Urban,0,Mobile,10,
8137,11/26/2018,186.05,1,0,Suburbs,0,Mobile,15,
8138,10/26/2018,64.63,0,1,Suburbs,1,Mobile,0,
8140,11/26/2018,54.62,0,1,Urban,1,Mobile,10,
8141,1/26/2019,348.36,0,1,Suburbs,0,Multichannel,10,
8143,5/26/2018,428.99,1,0,Suburbs,0,Multichannel,15,
8144,10/26/2018,38.11,1,0,Rural,0,Mobile,0,
8148,2/26/2019,342.97,1,0,Urban,0,Mobile,15,
8152,1/26/2019,126.41,1,0,Urban,1,Mobile,10,
8155,10/26/2018,401.16,0,1,Urban,0,Mobile,0,
8157,6/26/2018,702.39,0,1,Suburbs,1,Mobile,10,
8160,11/26/2018,207.35,0,1,Urban,1,Mobile,0,
8161,11/26/2018,255.7,1,0,Urban,1,Mobile,15,
8164,2/26/2019,1497.66,1,0,Urban,1,Mobile,15,
8165,12/26/2018,500.41,1,0,Suburbs,1,Mobile,10,
8167,6/26/2018,108.95,1,0,Urban,1,Mobile,0,
8168,1/26/2019,160.13,1,0,Suburbs,0,Mobile,15,
8170,6/26/2018,344.49,1,0,Urban,1,Mobile,15,
8171,10/26/2018,197.64,1,0,Rural,1,Mobile,15,
8174,1/26/2019,524,1,1,Suburbs,1,Multichannel,0,
8177,3/26/2018,29.99,1,0,Suburbs,0,Mobile,0,
8180,6/26/2018,299.63,1,0,Rural,1,Multichannel,15,
8182,10/26/2018,150.01,1,0,Urban,1,Mobile,15,
8183,8/26/2018,790.31,1,0,Urban,1,Multichannel,0,
8187,2/26/2019,126.31,0,1,Urban,0,Mobile,0,
8189,11/26/2018,782.39,1,0,Urban,1,Multichannel,10,
8191,6/26/2018,182.61,0,1,Suburbs,1,Mobile,10,
8193,9/26/2018,108.14,0,1,Urban,0,Mobile,15,
8195,5/26/2018,29.99,0,1,Suburbs,0,Mobile,0,
8196,6/26/2018,97.95,0,1,Urban,1,Mobile,10,
8197,8/26/2018,396.95,0,1,Suburbs,1,Mobile,10,
8199,2/26/2019,104.53,0,1,Urban,0,Mobile,15,
8201,2/26/2019,37.3,1,0,Urban,1,Mobile,10,
8203,2/26/2019,159.63,0,1,Suburbs,1,Mobile,10,
8207,5/26/2018,136.52,1,0,Suburbs,1,Mobile,15,
8209,3/26/2018,56.66,1,0,Urban,0,Mobile,15,
8210,6/26/2018,917.13,1,0,Rural,1,Multichannel,10,
8214,12/26/2018,308.41,1,1,Suburbs,0,Multichannel,10,
8215,4/26/2018,148.49,0,1,Rural,0,Mobile,0,
8217,1/26/2019,126.13,1,0,Suburbs,1,Mobile,10,
8221,6/26/2018,141.03,0,1,Rural,1,Mobile,0,
8225,6/26/2018,37.06,1,0,Suburbs,1,Mobile,15,
8228,6/26/2018,192.92,1,0,Suburbs,1,Mobile,15,
8229,2/26/2019,305.41,0,1,Rural,0,Mobile,10,
8232,4/26/2018,375.62,1,1,Urban,0,Mobile,15,
8234,7/26/2018,32.45,1,0,Rural,1,Mobile,0,
8235,7/26/2018,152.74,0,1,Suburbs,0,Mobile,15,
8236,8/26/2018,109.47,0,1,Urban,1,Mobile,15,
8237,2/26/2019,541.75,1,1,Suburbs,1,Multichannel,0,
8239,7/26/2018,154.18,1,0,Suburbs,1,Mobile,10,
8240,2/26/2019,310.09,0,1,Urban,0,Multichannel,0,
8241,12/26/2018,369.06,1,0,Suburbs,1,Mobile,10,
8242,2/26/2019,566.99,1,0,Urban,1,Multichannel,0,
8243,7/26/2018,141.56,0,1,Urban,0,Mobile,0,
8245,12/26/2018,80.4,1,0,Suburbs,1,Mobile,0,
8248,9/26/2018,186.79,0,1,Rural,1,Mobile,0,
8252,12/26/2018,29.99,1,0,Rural,1,Mobile,0,
8253,5/26/2018,291.37,1,1,Urban,0,Multichannel,10,
8254,12/26/2018,209.11,1,1,Urban,0,Mobile,15,
8259,10/26/2018,48.9,0,1,Suburbs,1,Mobile,15,
8262,12/26/2018,260.1,1,0,Urban,0,Multichannel,10,
8264,10/26/2018,407.57,0,1,Suburbs,1,Multichannel,15,
8266,6/26/2018,122.59,1,0,Suburbs,0,Mobile,10,
8267,11/26/2018,283.87,1,0,Suburbs,0,Mobile,15,
8269,12/26/2018,197.76,1,0,Suburbs,0,Mobile,15,
8271,2/26/2019,306.77,0,1,Urban,0,Mobile,15,
8273,4/26/2018,87.24,1,0,Suburbs,0,Mobile,15,
8274,2/26/2019,559.86,1,0,Urban,1,Mobile,10,
8276,2/26/2019,157.26,0,1,Urban,0,Mobile,0,
8277,5/26/2018,29.99,1,0,Suburbs,0,Mobile,15,
8278,11/26/2018,173.74,1,0,Suburbs,0,Mobile,15,
8280,2/26/2019,223.46,1,0,Suburbs,0,Multichannel,10,
8281,8/26/2018,364.94,0,1,Suburbs,0,Mobile,0,
8285,4/26/2018,135.26,0,1,Suburbs,1,Mobile,10,
8286,8/26/2018,172.11,0,1,Urban,1,Mobile,0,
8288,5/26/2018,60.18,1,0,Urban,1,Mobile,10,
8290,11/26/2018,29.99,1,0,Urban,1,Mobile,15,
8291,5/26/2018,37.05,1,0,Rural,1,Mobile,15,
8292,6/26/2018,302.62,1,0,Urban,0,Mobile,15,
8294,11/26/2018,835.83,1,1,Rural,1,Multichannel,0,
8295,5/26/2018,265.42,0,1,Rural,1,Mobile,0,
8296,1/26/2019,104.8,1,0,Urban,0,Mobile,10,
8300,2/26/2019,56.99,1,0,Urban,0,Mobile,10,
8301,1/26/2019,326.65,0,1,Suburbs,0,Multichannel,15,
8302,10/26/2018,579.16,0,1,Suburbs,1,Mobile,10,
8303,7/26/2018,517.7,0,1,Rural,1,Mobile,0,
8304,8/26/2018,582.74,1,1,Urban,1,Multichannel,15,
8307,2/26/2019,729.12,0,1,Urban,1,Multichannel,0,
8308,7/26/2018,116.31,1,0,Urban,0,Mobile,10,
8310,2/26/2019,81.17,0,1,Rural,1,Mobile,15,
8311,7/26/2018,408.91,1,1,Suburbs,0,Mobile,0,
8313,2/26/2019,737.88,1,0,Urban,1,Mobile,0,
8316,11/26/2018,194.01,0,1,Urban,1,Mobile,0,
8317,7/26/2018,126.94,1,0,Urban,1,Mobile,10,
8318,3/26/2018,47.18,1,0,Suburbs,1,Mobile,0,
8319,8/26/2018,136.61,0,1,Rural,1,Mobile,15,
8320,2/26/2019,255.56,1,0,Urban,0,Mobile,10,
8321,9/26/2018,126.67,0,1,Urban,1,Mobile,10,
8323,1/26/2019,175.66,0,1,Suburbs,0,Mobile,10,
8324,5/26/2018,203.49,1,0,Suburbs,1,Mobile,10,
8325,6/26/2018,346.16,1,1,Urban,0,Mobile,15,
8326,11/26/2018,29.99,0,1,Rural,1,Mobile,15,
8330,6/26/2018,205.33,0,1,Urban,1,Mobile,10,
8334,1/26/2019,276.26,1,1,Suburbs,0,Mobile,10,
8335,10/26/2018,58.28,0,1,Urban,1,Mobile,15,
8337,2/26/2019,545.15,0,1,Urban,1,Multichannel,10,
8338,7/26/2018,146.29,0,1,Suburbs,1,Mobile,0,
8340,12/26/2018,199.03,0,1,Urban,0,Mobile,10,
8341,1/26/2019,274.73,1,0,Suburbs,0,Mobile,15,
8342,12/26/2018,505.63,0,1,Suburbs,1,Multichannel,0,
8345,2/26/2019,683.27,1,1,Suburbs,1,Multichannel,0,
8346,1/26/2019,82.76,1,0,Suburbs,0,Mobile,0,
8347,7/26/2018,29.99,0,1,Suburbs,1,Mobile,10,
8349,6/26/2018,399.07,1,1,Urban,0,Mobile,10,
8350,10/26/2018,110.57,0,1,Urban,0,Mobile,15,
8352,6/26/2018,367.08,1,0,Suburbs,0,Multichannel,15,
8355,9/26/2018,29.99,0,1,Urban,0,Mobile,0,
8357,2/26/2019,603.61,1,0,Suburbs,1,Multichannel,0,
8358,1/26/2019,1051.02,0,1,Suburbs,1,Multichannel,15,
8359,9/26/2018,209.44,1,0,Suburbs,1,Multichannel,0,
8361,5/26/2018,47.89,0,1,Urban,1,Mobile,10,
8365,1/26/2019,927.26,0,1,Suburbs,1,Multichannel,15,
8369,12/26/2018,48.57,0,1,Suburbs,1,Mobile,0,
8370,2/26/2019,111.52,1,0,Suburbs,0,Mobile,10,
8371,7/26/2018,378.52,1,0,Suburbs,0,Multichannel,15,
8372,6/26/2018,197.32,1,0,Urban,0,Mobile,15,
8375,5/26/2018,186.49,0,1,Suburbs,0,Mobile,10,
8377,5/26/2018,468.35,1,0,Urban,0,Multichannel,10,
8379,6/26/2018,106.11,0,1,Urban,0,Mobile,0,
8380,10/26/2018,220.55,1,1,Urban,1,Mobile,10,
8381,12/26/2018,448.76,1,0,Suburbs,0,Mobile,0,
8384,4/26/2018,441.6,0,1,Suburbs,0,Mobile,0,
8385,2/26/2019,29.99,0,1,Suburbs,1,Mobile,15,
8387,6/26/2018,450.66,1,0,Rural,1,Mobile,0,
8388,2/26/2019,212.07,1,1,Suburbs,0,Mobile,10,
8391,5/26/2018,95.92,0,1,Suburbs,0,Mobile,0,
8393,6/26/2018,72.67,1,0,Rural,0,Mobile,10,
8394,7/26/2018,240.03,1,0,Suburbs,0,Mobile,10,
8395,7/26/2018,248.01,1,1,Urban,0,Mobile,10,
8398,5/26/2018,90.84,1,0,Urban,0,Mobile,0,
8401,5/26/2018,209.45,0,1,Urban,1,Mobile,0,
8404,8/26/2018,232.51,1,0,Suburbs,0,Mobile,0,
8405,4/26/2018,191.63,0,1,Rural,1,Mobile,10,
8406,6/26/2018,163.74,0,1,Suburbs,0,Mobile,0,
8412,2/26/2019,29.99,0,1,Urban,1,Mobile,0,
8413,12/26/2018,176.5,0,1,Rural,0,Mobile,0,
8415,8/26/2018,29.99,0,1,Urban,0,Mobile,10,
8416,12/26/2018,29.99,1,0,Urban,1,Mobile,0,
8417,2/26/2019,499.95,0,1,Urban,0,Multichannel,15,
8419,2/26/2019,666.09,1,0,Suburbs,1,Mobile,10,
8421,6/26/2018,35.27,1,0,Urban,0,Mobile,0,
8422,1/26/2019,298.43,0,1,Suburbs,1,Mobile,10,
8423,5/26/2018,39.29,1,0,Urban,0,Mobile,0,
8427,9/26/2018,275.91,0,1,Suburbs,1,Multichannel,10,
8428,8/26/2018,879,1,0,Urban,1,Multichannel,0,
8431,8/26/2018,732,1,0,Suburbs,1,Mobile,15,
8432,6/26/2018,74.35,1,0,Urban,0,Mobile,15,
8434,11/26/2018,48.07,0,1,Urban,0,Mobile,15,
8435,2/26/2019,107.16,0,1,Rural,0,Mobile,10,
8436,4/26/2018,29.99,0,1,Suburbs,1,Mobile,0,
8437,2/26/2019,284.21,0,1,Urban,1,Multichannel,0,
